e,te_auc,te_ap,va_auc,va_ap
2195,0.7631893443861104,0.4174360122035108,0.9862110500572489,0.9112683677757144
2204,0.7650016217141875,0.41714063724458755,0.9898010906675799,0.9208420086441024
2213,0.7740067007497897,0.420402865340758,0.9901457855539297,0.9241576286639004
2222,0.7709461324419965,0.4181348985808709,0.9878588254828098,0.9133876357712656
2231,0.7686134321629149,0.41729319082073635,0.9878694061344431,0.9205698772155451
2240,0.7599419851679493,0.4114116938793214,0.9906132626976467,0.9194686886693938
2249,0.7556165956503523,0.40448222569876563,0.9919100432738707,0.9144510101641717
2258,0.7544124611425805,0.3975997253156972,0.9886176705097738,0.911328498224662
2267,0.7602677900032672,0.3966407900273361,0.9880692883506463,0.9052516495101107
2276,0.76400440127548,0.4013801109499817,0.9891835126898637,0.9208649272684593
2285,0.76537297605711,0.39751292869734,0.9875100401606426,0.9023667280473227
2294,0.769683249068928,0.39801541058813505,0.9892078953194345,0.8992396304361078
