e,te_auc,te_ap,va_auc,va_ap
8821,0.6388560429776603,0.2086546178100203,0.9792638593626853,0.9844319457158801
8911,0.6155417085358936,0.15046661750462414,0.9789335146286691,0.9838089983812015
9001,0.6761887918061036,0.1776376011931274,0.9801946040859634,0.9846706440800441
9091,0.7438660846959061,0.21804081019238897,0.9820309316057455,0.9865658887898605
9181,0.6681616582850975,0.20442084701108085,0.980406125866255,0.9850719380821815
9271,0.7293477084315124,0.2248571001056079,0.9810410614470763,0.9857607079886694
9361,0.6904493323414551,0.19232407559957082,0.9816567686629529,0.9862608085792683
9451,0.7083684672558279,0.17584546014574415,0.9804284967767014,0.9851694308717178
9541,0.7875960049833713,0.2416643715644392,0.9819084724100455,0.9865346683156826
9631,0.6627115303961485,0.20325251082609017,0.9791375440194209,0.9841003073784471
9721,0.7605191570815699,0.15233166181620325,0.9796878347456546,0.9841050396190103
9811,0.7066433580997603,0.18152426299123656,0.9785940958182834,0.9831022364266337
9901,0.6619315407658507,0.11208190680673712,0.9764060384481442,0.9813412961396366
9991,0.64387279885194,0.08974582296091711,0.9768628884419239,0.9813014892296181
10081,0.6384142713717325,0.1095454460070415,0.9770961024026389,0.9820275038106812
10171,0.6845457368640048,0.1690446580021542,0.978128398178727,0.9828040848376176
10261,0.6414086635894463,0.09679734917736885,0.9774650451696053,0.9820061505476823
10351,0.6526566265851229,0.1257958005461371,0.9780665357419398,0.9824769676517533
10441,0.6473782972326533,0.10289501641628587,0.9767837388504055,0.9813863895799488
10531,0.6586750785423848,0.13578479860472953,0.9784486565533458,0.9826831178747009
10621,0.6448933078125523,0.11580526775473456,0.9778374991231777,0.982247032625643
10711,0.6144766845000977,0.10806717148159524,0.9759326955351858,0.9803269231968177
10801,0.6500913376242877,0.09689303807471639,0.9786961610932411,0.9826342240566321
10891,0.6750764873124518,0.10651697528730862,0.9783927979842226,0.9823399855893316
10981,0.6945863930924852,0.11360749882373446,0.9767456843805138,0.9807827899832651
11071,0.6957965066196503,0.10017077724996859,0.9758658737930855,0.9793323958138105
11161,0.7084594766202273,0.10402973591886244,0.9762426471694868,0.9801184738894693
11251,0.6853410567827817,0.10802515131108502,0.9766430351825407,0.9804828562835424
11341,0.6636962548912103,0.09161031536224516,0.9759520935502274,0.9800428851085021
11431,0.6596907739441313,0.10185124507088285,0.9744962835058371,0.9783834213545461
11521,0.6270300046640489,0.0879929357952494,0.9714019056248656,0.9755667385516802
11611,0.6316764544202594,0.07002231065811589,0.9717412522280908,0.975463983240922
11701,0.6853821513347599,0.11091758753596807,0.9755934710057057,0.9797506605638582
11791,0.680294888546665,0.08244948505073746,0.9729374734689027,0.9761586617152711
11881,0.6643486783153504,0.12163502379450779,0.9763183042851714,0.9803393119057331
11971,0.6953830026036802,0.08163328993396382,0.9746947512599718,0.9778679248459985
12061,0.7124684884299699,0.09221053905586822,0.9738985240689096,0.9776310331292324
12151,0.7130385503447502,0.12289543014020442,0.9743786945124192,0.9782838610026503
12241,0.7027322587667734,0.09957983918990201,0.9722201546602809,0.9758826683636124
12331,0.7065306532393845,0.07944901003961571,0.9718102766126732,0.9757362743952454
12421,0.6726130554640044,0.08121860251710082,0.9728533937401342,0.9766130903002477
12511,0.6573825483361306,0.06701328849094985,0.9722583107214557,0.9760806103924287
12601,0.7369385390459896,0.116957843236186,0.9751613910927811,0.9793150685011345
12691,0.6962075486864584,0.06142720159989773,0.9728115799606473,0.9758475396309862
12781,0.673048503239732,0.07213017914923431,0.9705758347088284,0.9738821496017127
12871,0.7168166561494773,0.06594026071999629,0.9700982528336831,0.9729960076921615
12961,0.7410509044470223,0.0894054603955307,0.9730942684873396,0.9760840183545081
13051,0.700586363190492,0.05337114579165238,0.969132817733658,0.9710970756479638
13141,0.738852314883215,0.07649800877005292,0.968578341930533,0.9707853420950201
13231,0.7166334581677184,0.06876689908864345,0.9696379209077842,0.9722140265230204
13321,0.6992904262534645,0.08138407102038955,0.9711528902225187,0.973617123596378
13411,0.7122513886496669,0.08201508140140995,0.9691037159577817,0.9722452505429788
13501,0.7025848176657004,0.06386288416607892,0.968773958949432,0.9717480646720325
13591,0.717941863463527,0.07387525247387264,0.9716134311645964,0.9744607220767048
13681,0.672194703408088,0.09950821144219596,0.9708948017376772,0.9746864151802799
13771,0.6831439154243639,0.0556007520328156,0.9678941977100451,0.9706875052613457
13861,0.7085518583316387,0.06378732127410738,0.9683239789635456,0.9706385621335512
13951,0.6488121722849128,0.061013915442960906,0.9687481101255773,0.9717305363241762
14041,0.6869435925931769,0.05348306310379293,0.9678228279971379,0.9703440433648296
14131,0.6476264575704509,0.0675353696462175,0.9691766522333377,0.972358706569683
14221,0.7163464238595396,0.06439449686394436,0.9686650627301793,0.9713085226597964
14311,0.6893583647405406,0.06687549988634062,0.9717573499740308,0.9750189350122529
14401,0.7222738043864569,0.046427266538910945,0.9663031313820241,0.9689187564306978
14491,0.6812830473573644,0.04336004099789237,0.9660431462384844,0.9687899299538165
14581,0.6861074608672836,0.03916868797978263,0.9635698647079213,0.9649399981928037
14671,0.7147796104487495,0.04977950109493492,0.9665999216516962,0.9686636841553615
14761,0.6771652477380136,0.056496922092176265,0.9690283398493766,0.9718542786281745
14851,0.7002857985062465,0.05196536488555318,0.9687167810764103,0.971782696401225
14941,0.695358858950974,0.047860408738911994,0.9680424610484484,0.9704131729610554
15031,0.6999783100209965,0.04057853109722525,0.9663541709550201,0.9680763938000931
15121,0.658669665012715,0.042388058509473116,0.9648092487187251,0.9672752962349134
15211,0.6844370456014223,0.04680091126753393,0.9648490501179248,0.9679738166379523
15301,0.6662964456019299,0.03290646428316646,0.9615880079559317,0.9631792049123014
15391,0.6832060503317853,0.044033029919523306,0.963904525926354,0.9658752084454172
15481,0.6812160575137806,0.0337421387509876,0.9613947971077765,0.9633838619969941
15571,0.6819442979381638,0.03880847428652736,0.9597215355239165,0.9608315553934537
15661,0.6516203597706307,0.04634804970610683,0.9610175613203499,0.9628469448598946
15751,0.6472819777818261,0.04336366556184882,0.9619768298165253,0.9634378208182424
15841,0.6559252537338597,0.046581762624823435,0.9634790024754485,0.9655591145650328
15931,0.65761030277037,0.04748699103793533,0.9665502222107561,0.9687125193461554
16021,0.6480144042094061,0.03177026392216844,0.9608543839408211,0.9618426349271498
16111,0.663341513532969,0.035410923740122315,0.9637718180239786,0.9654400173477582
16201,0.6518804505623506,0.0372955378903949,0.9634815770431426,0.9660499103224929
16291,0.681422578498525,0.04361296726911314,0.9648213483658605,0.9676158291165315
16381,0.6652976390335102,0.03150651413984783,0.9638377017643848,0.9647783903497988
16471,0.6940583222377813,0.028987167873365718,0.9628034935572386,0.9634981438427872
16561,0.6917728472468264,0.04302410854938824,0.9620942734449596,0.9639425166383302
16651,0.6938204165733839,0.04467222904693289,0.9592892489282581,0.9610151852052
16741,0.7210865035422828,0.04193679795472651,0.963101142145778,0.9644964075086646
16831,0.703546826024797,0.04018514173242251,0.9610859438779102,0.9628563534374595
16921,0.6937399239385978,0.036768975832707725,0.9634000953893664,0.9651908935543341
17011,0.7009490627821587,0.03675209926883565,0.9627023585490369,0.9641055508819241
17101,0.6746256471822999,0.030866559137398088,0.9615673863514502,0.9629863502618514
17191,0.6784479715249166,0.03139790584415487,0.9621868828228002,0.9633148092239361
17281,0.6913129179038019,0.030616265228164467,0.9609135385442752,0.9630042228698312
17371,0.6976467062402811,0.035326852310360556,0.9599650232542352,0.9616436246431057
17461,0.6735300039468424,0.036618905977517616,0.960979994151564,0.962891701061098
17551,0.6677259898304535,0.02411617811785752,0.9585775205354088,0.9595464172851398
17641,0.6992854954589244,0.03282664062543471,0.9585386014377058,0.9606319670526302
17731,0.669050801224459,0.03324651366045449,0.9585346682000311,0.9595158249040017
17821,0.6722638931446205,0.025534195192120485,0.9541662590138181,0.955414484884745
17911,0.6652857844379656,0.02770497515962016,0.9564562123977258,0.9577419001291156
18001,0.6983259973225027,0.037960995656259364,0.961089784037055,0.9631927140111594
18091,0.6917321112980874,0.03477557406218209,0.9595048804238084,0.9611138324196162
18181,0.7027053083540983,0.029847240653564245,0.9577754615898602,0.9582887980383052
18271,0.6678069789928016,0.029682601749566516,0.9590342418440156,0.9595069494997785
18361,0.6729961264781488,0.022667730077675714,0.9567629304389565,0.957150749339464
18451,0.6902719616623345,0.023734681034765618,0.9571813447038522,0.9571264067392764
18541,0.6740273176775619,0.023406339380468513,0.9578698309038043,0.9575099538631484
18631,0.6674062950426357,0.026999143987138992,0.9557476516565184,0.9549577112002428
18721,0.6859183735169412,0.02303138390617948,0.9580904984490825,0.9585552517669207
18811,0.690662080609374,0.030004126281667848,0.960157949033188,0.9605992692628615
18901,0.676569552587841,0.029042956043883232,0.9588832900312307,0.9596095008502479
18991,0.6973015161413938,0.026644874593365026,0.958419207178854,0.9582060052839259
19081,0.6984515705221959,0.02954330094265384,0.9579186919465839,0.9573210544980939
19171,0.6853302090347935,0.029362281445961827,0.9600391002387202,0.9604597720559902
19261,0.6793773883665357,0.026963034814706015,0.9590864722085852,0.9590600465817405
19351,0.6749539691365087,0.03013840429026769,0.9572352767548231,0.957705446383295
19441,0.6884595533061508,0.02974519456600903,0.9605577767169488,0.9604551488037159
19531,0.6771244221384648,0.03309168269530655,0.9601191231436508,0.9613682137227908
19621,0.7019391180522967,0.03421371878373077,0.9584648827666703,0.9590653782945413
19711,0.697838965850048,0.033043002212259635,0.9568544438322314,0.957010840996362
19801,0.6957627841227257,0.02863614990683802,0.9550999586995439,0.9549291834213729
19891,0.6980932017542649,0.02755023504354333,0.9541305723424629,0.9540885652359568
19981,0.6761647929739364,0.025582254219130497,0.9537134814866005,0.953405397224989
20071,0.7013096728203351,0.03059639574551838,0.9566780835685252,0.9560881284429137
20161,0.696676401733168,0.029046696526150797,0.9569897960031686,0.9573289746998728
20251,0.6971559025375978,0.02699006908539413,0.9559077359682226,0.9561867448015813
20341,0.6907170986217388,0.029119546029547323,0.9566685456119242,0.9578948888532774
20431,0.6923816796887456,0.026238244207269175,0.957591203003601,0.957210108670854
20521,0.6699639085149071,0.020889208473447735,0.9556340332358959,0.9551224893919816
20611,0.6632505593382987,0.02077640396314181,0.9540324740537091,0.9532334638753228
20701,0.6874869730477116,0.026892368344750537,0.9563703909682947,0.9555634505318176
20791,0.6795570968629279,0.026371962183056968,0.9542902165837174,0.9533051702257809
20881,0.6975074578439824,0.029048116776724163,0.9538975377977442,0.9537066096864419
20971,0.6699219588321275,0.02793813635989206,0.9548040092479011,0.9552111270845631
21061,0.6751948746549271,0.025363863513449988,0.9550915638285288,0.9547485133280973
21151,0.6729155372963368,0.025217528995692812,0.9564456432744768,0.9560088638465609
21241,0.6804425020531415,0.022638834082942993,0.9547639358727184,0.9547175108346366
21331,0.684861859411862,0.023976007239520848,0.9552758883994282,0.9550572480693886
21421,0.6755854349597995,0.02226294097823007,0.9560840557855482,0.9558744494289366
21511,0.6788659856662423,0.021901877343424088,0.9559220945197928,0.9554666913434147
21601,0.6885085854029062,0.024727636508951316,0.9557048853561236,0.9556039941668923
21691,0.686376840862144,0.023450771402433512,0.9555777348123826,0.9549004892590722
21781,0.6803063500578896,0.02326652041260602,0.9549578040177717,0.9545164778556969
21871,0.6828166416950083,0.0256293856427503,0.9550710803294242,0.9546030531330216
21961,0.6840404648998598,0.0239891366036617,0.9550964101778172,0.9548056263707136
22051,0.6842032500818442,0.024349969299591247,0.9558259139771662,0.9552393566104076
22141,0.6791501166674262,0.024686348194708132,0.9553055435906864,0.9552449998243202
22231,0.6717425805817339,0.02435957468892785,0.9555746946359791,0.9552345826763584
22321,0.6743721905505067,0.02120552242118688,0.9549092925596288,0.9540309516222096
22411,0.6654856160930541,0.02188765801028479,0.9532073492632116,0.9529229687674754
22501,0.6685321092237057,0.02494986897498728,0.9538692217014554,0.9533635568120717
22591,0.6801139249389354,0.024467776391512094,0.9545665326448532,0.9540753481739748
22681,0.6891950416536972,0.025354645579778148,0.9545421580397205,0.9540808492968003
22771,0.6804906997077439,0.023775306096700744,0.9556717455536056,0.9548790887229273
22861,0.6676401733168075,0.02224058196334697,0.9536577473678796,0.9523790045913323
22951,0.6618323386966769,0.021132228355280842,0.9537389450759639,0.9529698352506317
23041,0.6726861622513045,0.020583582562301705,0.9524029642186537,0.9517188892937118
23131,0.6672535438551349,0.022585399330634026,0.9540604092367011,0.953812174353649
23221,0.6757468753796367,0.023924677023557366,0.9543073251434792,0.9538142060272481
23311,0.6588483045956053,0.02185753217058353,0.9530229873139796,0.9522969698160131
23401,0.6723380619492061,0.023474320395698873,0.9542713605761044,0.9540429751460495
23491,0.6671375150185795,0.02207811224225813,0.9532071255549713,0.952414817350903
23581,0.6701136322635224,0.02126000572954717,0.9530135846107669,0.9522375161021968
23671,0.6614881416529138,0.020848079169217295,0.9523101541213277,0.9520974106763398
23761,0.6701109634278762,0.019981390046007085,0.9528129454131746,0.9524716320081177
23851,0.6658366059097152,0.020413276023206427,0.9535463059650554,0.953233381652951
23941,0.6664006612202374,0.020726327469243445,0.953640834903925,0.9534895726464929
24031,0.6717981778762545,0.020864506112896624,0.9537131885528242,0.9533638142169325
24121,0.6694627811766621,0.020489482251969685,0.9532713979219416,0.9528347821313516
24211,0.6714641044777848,0.02036524443414464,0.9537654078983476,0.9531019183302982
24301,0.6727690547693073,0.020479080841281257,0.9535731275330082,0.9528873320296569
24391,0.6711199970848315,0.019975838882350386,0.952960033300245,0.9523821174416043
24481,0.6721710700753762,0.020120595410106287,0.9533708390218921,0.9528001479876502
24571,0.6739187919241668,0.020297418176805887,0.9541984819020713,0.9535261880699555
